object_id,city,county,region,development,locality,on_road,rural_urban,speed_limit,traffic_control,weather,workzone,bike_age,bike_age_group,bike_alcohol,bike_alcohol_drugs,bike_direction,bike_injury,bike_position,bike_race,bike_sex,driver_age,driver_age_group,driver_alcohol,driver_alcohol_drugs,driver_est_speed,driver_injury,driver_race,driver_sex,driver_vehicle_type,crash_alcohol,crash_date,crash_day,crash_group,crash_hour,crash_location,crash_month,crash_severity,crash_time,crash_type,crash_year,ambulance_req,hit_run,light_condition,road_character,road_class,road_condition,road_configuration,road_defects,road_feature,road_surface,num_lanes,geo_point
6506,None - Rural Crash,Pitt,Coastal,"Farms, Woods, Pastures",Rural (<30% Developed),NA,Rural,50 - 55  MPH,No Control Present,Clear,No,49,40-49,No,NA,With Traffic,C: Possible Injury,Travel Lane,Black,Male,46,40-49,No,NA,36-40 mph,O: No Injury,White,Male,Passenger Car,No,02JAN2007,Tuesday,Motorist Overtaking Bicyclist,18,Non-Intersection,January,C: Possible Injury,18:21:00,Motorist Overtaking - Undetected Bicyclist,2007,Yes,No,Dark - Roadway Not Lighted,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,2 lanes,"35.6155050813, -77.5762022778"
6533,None - Rural Crash,Sampson,Coastal,"Farms, Woods, Pastures",Rural (<30% Developed),NA,Rural,50 - 55  MPH,No Control Present,Clear,No,7,6-10,No,NA,NA,B: Evident Injury,Non-Roadway,Black,Female,51,50-59,No,NA,0-5 mph,O: No Injury,Black,Male,Sport Utility,No,09FEB2007,Friday,Non-Roadway,0,Non-Roadway,February,B: Evident Injury,00:00:00,Non-Roadway,2007,Yes,No,Daylight,Other,"Private Road, Driveway",Dry,"Two-Way, Not Divided",None,No Special Feature,Soil,NA,"35.1844249558, -78.5020525367"
6536,Raleigh,Wake,Piedmont,Commercial,Urban (>70% Developed),NA,Urban,40 - 45  MPH,Stop And Go Signal,Clear,No,16,16-19,No,NA,Facing Traffic,C: Possible Injury,NA,White,Male,NA,NA,Missing,NA,0-5 mph,Unknown Injury,Unknown/Missing,NA,Sport Utility,No,12FEB2007,Monday,Motorist Failed to Yield - Signalized Intersection,17,Intersection,February,C: Possible Injury,17:07:00,Motorist Drive Out - Right Turn on Red,2007,No,Yes,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,Four-Way Intersection,Smooth Asphalt,3 lanes,"35.8930431067, -78.5593285911"
6576,Durham,Durham,Piedmont,Commercial,Urban (>70% Developed),NA,Urban,40 - 45  MPH,No Control Present,Clear,No,32,30-39,No,NA,With Traffic,C: Possible Injury,Travel Lane,Black,Male,NA,NA,Missing,NA,NA,Unknown Injury,Unknown/Missing,NA,NA,No,10MAR2007,Saturday,Motorist Overtaking Bicyclist,22,Non-Intersection,March,C: Possible Injury,22:27:00,Motorist Overtaking - Undetected Bicyclist,2007,No,Yes,Dark - Roadway Not Lighted,Straight - Level,US Route,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,4 lanes,"35.9722571098, -78.9433827116"
6579,None - Rural Crash,Duplin,Coastal,"Farms, Woods, Pastures",Rural (<30% Developed),NA,Rural,50 - 55  MPH,Stop Sign,Clear,No,52,50-59,Yes,NA,With Traffic,B: Evident Injury,Travel Lane,Black,Male,46,40-49,No,NA,11-15 mph,O: No Injury,White,Female,Van,Yes,11MAR2007,Sunday,Motorist Failed to Yield - Sign-Controlled Intersection,19,Intersection,March,B: Evident Injury,19:53:00,Motorist Drive Out - Sign-Controlled Intersection,2007,Yes,No,Dark - Roadway Not Lighted,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,T-Intersection,Coarse Asphalt,2 lanes,"34.831766898, -77.952182352"
6582,Durham,Durham,Piedmont,Commercial,Urban (>70% Developed),NA,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,20,20-24,No,NA,Facing Traffic,C: Possible Injury,Travel Lane,White,Male,23,20-24,No,NA,31-35 mph,O: No Injury,Black,Female,Passenger Car,No,29MAY2007,Tuesday,Motorist Failed to Yield - Signalized Intersection,10,Intersection,May,C: Possible Injury,10:05:00,Motorist Drive Out - Right Turn on Red,2007,Yes,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,3 lanes,"36.0097611178, -78.954582717"
6584,Durham,Durham,Piedmont,Commercial,Mixed (30% To 70% Developed),NA,Urban,30 - 35  MPH,No Control Present,Cloudy,No,50,50-59,No,NA,With Traffic,A: Disabling Injury,Travel Lane,White,Female,54,50-59,No,NA,26-30 mph,O: No Injury,Black,Male,Passenger Car,No,14MAR2007,Wednesday,Motorist Left Turn / Merge,14,Intersection,March,A: Disabling Injury,14:31:00,Motorist Left Turn - Opposite Direction,2007,Yes,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,2 lanes,"36.0020401172, -78.9033827005"
6586,None - Rural Crash,Halifax,Coastal,"Farms, Woods, Pastures",Rural (<30% Developed),NA,Rural,50 - 55  MPH,No Control Present,Clear,No,41,40-49,No,NA,With Traffic,B: Evident Injury,Bike Lane / Paved Shoulder,Black,Male,57,50-59,No,NA,41-45 mph,O: No Injury,White,Male,Pickup,No,14MAR2007,Wednesday,Motorist Overtaking Bicyclist,11,Non-Intersection,March,B: Evident Injury,11:10:00,Motorist Overtaking - Misjudged Space,2007,Yes,No,Daylight,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,2 lanes,"36.273460225, -77.4896822854"
6591,Durham,Durham,Piedmont,Residential,Urban (>70% Developed),NA,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,8,6-10,No,NA,With Traffic,C: Possible Injury,Travel Lane,Black,Male,66,60-69,No,NA,21-25 mph,O: No Injury,Black,Male,Pickup,No,29MAY2007,Tuesday,Loss of Control / Turning Error,18,Intersection-Related,May,C: Possible Injury,18:33:00,Bicyclist Turning Error - Other,2007,Yes,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,2 lanes,"35.9917211153, -78.9144927039"
6596,None - Rural Crash,Johnston,Coastal,Residential,Mixed (30% To 70% Developed),NA,Rural,20 - 25  MPH,Stop Sign,Clear,No,7,6-10,No,NA,NA,A: Disabling Injury,Travel Lane,White,Female,36,30-39,No,NA,21-25 mph,O: No Injury,White,Female,Van,No,12MAR2007,Monday,Bicyclist Failed to Yield - Sign-Controlled Intersection,18,Intersection,March,A: Disabling Injury,18:12:00,Bicyclist Ride Through - Sign-Controlled Intersection,2007,Yes,No,Daylight,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,Y-Intersection,Coarse Asphalt,2 lanes,"35.566413037, -78.5479075705"
6598,Rocky Mount,Nash,Coastal,Residential,Urban (>70% Developed),NA,Urban,30 - 35  MPH,Stop Sign,Clear,No,70+,70+,No,NA,NA,O: No Injury,NA,Black,Male,29,25-29,No,NA,0-5 mph,O: No Injury,White,Female,Passenger Car,No,17MAR2007,Saturday,Crossing Paths - Other Circumstances,12,Intersection,March,O: No Injury,12:37:00,Sign-Controlled Intersection - Other / Unknown,2007,No,No,Daylight,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,2 lanes,"35.9582091475, -77.8024323639"
6599,Charlotte,Mecklenburg,Piedmont,Institutional,Urban (>70% Developed),NA,Urban,20 - 25  MPH,Flashing Signal With Stop Sign,Clear,No,35,30-39,No,NA,With Traffic,C: Possible Injury,Travel Lane,White,Male,42,40-49,No,NA,11-15 mph,O: No Injury,Black,Male,Passenger Car,No,17MAR2007,Saturday,Motorist Failed to Yield - Sign-Controlled Intersection,11,Intersection,March,C: Possible Injury,11:51:00,Motorist Drive Out - Sign-Controlled Intersection,2007,No,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,2 lanes,"35.2313268838, -80.8262932372"
6603,Greensboro,Guilford,Piedmont,Commercial,Urban (>70% Developed),NA,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,20,20-24,No,NA,With Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Male,NA,NA,Missing,NA,6-10 mph,Unknown Injury,Unknown/Missing,NA,Passenger Car,No,19MAR2007,Monday,Motorist Left Turn / Merge,14,Intersection,March,C: Possible Injury,14:00:00,Motorist Left Turn - Same Direction,2007,No,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,4 lanes,"36.0739131003, -79.7971069751"
6614,Charlotte,Mecklenburg,Piedmont,Residential,Urban (>70% Developed),NA,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,51,50-59,No,NA,With Traffic,B: Evident Injury,Travel Lane,White,Male,26,25-29,No,NA,31-35 mph,O: No Injury,White,Male,Passenger Car,No,25MAR2007,Sunday,Motorist Right Turn / Merge,16,Intersection,March,B: Evident Injury,16:39:00,Motorist Right Turn - Same Direction,2007,Yes,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Divided, Positive Median Barrier",None,No Special Feature,Smooth Asphalt,4 lanes,"35.1172628586, -80.8595132406"
6621,None - Rural Crash,Henderson,Mountains,"Farms, Woods, Pastures",Mixed (30% To 70% Developed),NA,Rural,50 - 55  MPH,No Control Present,Clear,No,12,11-15,No,NA,Not Applicable,B: Evident Injury,Driveway / Alley,White,Male,45,40-49,Yes,NA,26-30 mph,O: No Injury,White,Male,Pickup,Yes,25MAR2007,Sunday,Bicyclist Failed to Yield - Midblock,12,Non-Intersection,March,B: Evident Injury,12:29:00,Bicyclist Ride Out - Residential Driveway,2007,Yes,No,Daylight,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Gravel,2 lanes,"35.2524218258, -82.5008277348"
6625,None - Rural Crash,Cumberland,Coastal,Commercial,Mixed (30% To 70% Developed),NA,Rural,40 - 45  MPH,"Double Yellow Line, No Passing Zone",Clear,No,54,50-59,No,NA,With Traffic,C: Possible Injury,Travel Lane,White,Male,70+,70+,No,NA,31-35 mph,O: No Injury,White,Male,Pickup,No,26MAR2007,Monday,Motorist Overtaking Bicyclist,20,Non-Intersection,March,C: Possible Injury,20:24:00,Motorist Overtaking - Undetected Bicyclist,2007,No,No,Dark - Roadway Not Lighted,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,2 lanes,"34.9835468983, -78.9055326487"
6628,Beaufort,Carteret,Coastal,Residential,Urban (>70% Developed),NA,Rural,30 - 35  MPH,Stop Sign,Clear,No,15,11-15,No,NA,Facing Traffic,C: Possible Injury,Travel Lane,Black,Male,53,50-59,No,NA,6-10 mph,O: No Injury,White,Female,Passenger Car,No,18JUN2007,Monday,Bicyclist Failed to Yield - Sign-Controlled Intersection,16,Intersection,June,C: Possible Injury,16:10:00,Bicyclist Ride Through - Sign-Controlled Intersection,2007,Yes,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,2 lanes,"34.7176849148, -76.6604179541"
6630,Shelby,Cleveland,Mountains,Residential,Urban (>70% Developed),NA,Urban,30 - 35  MPH,No Control Present,Clear,No,7,6-10,Yes,NA,Not Applicable,C: Possible Injury,Non-Roadway,Black,Female,22,20-24,No,NA,26-30 mph,O: No Injury,Black,Female,Sport Utility,Yes,30MAR2007,Friday,Loss of Control / Turning Error,19,Non-Intersection,March,C: Possible Injury,19:06:00,Bicyclist Lost Control - Mechanical Problems,2007,No,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,2 lanes,"35.2939408711, -81.5318234506"
6633,Sanford,Lee,Piedmont,Residential,Mixed (30% To 70% Developed),NA,Urban,40 - 45  MPH,No Control Present,Clear,No,25,25-29,No,NA,With Traffic,B: Evident Injury,Travel Lane,Hispanic,Male,59,50-59,No,NA,31-35 mph,O: No Injury,White,Male,Sport Utility,No,30MAR2007,Friday,Bicyclist Left Turn / Merge,17,Intersection,March,B: Evident Injury,17:35:00,Bicyclist Left Turn - Same Direction,2007,Yes,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,T-Intersection,Coarse Asphalt,3 lanes,"35.4598919943, -79.1070827331"
6634,None - Rural Crash,Moore,Piedmont,"Farms, Woods, Pastures",Mixed (30% To 70% Developed),NA,Rural,50 - 55  MPH,"Double Yellow Line, No Passing Zone",Clear,No,36,30-39,No,NA,With Traffic,A: Disabling Injury,Travel Lane,White,Male,59,50-59,No,NA,51-55 mph,O: No Injury,Native American,Male,Passenger Car,No,30MAR2007,Friday,Motorist Overtaking Bicyclist,13,Non-Intersection,March,A: Disabling Injury,13:51:00,Motorist Overtaking - Other / Unknown,2007,Yes,No,Daylight,Straight - Level,US Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,2 lanes,"35.087042903, -79.4282028107"
6636,None - Rural Crash,Caldwell,Mountains,Residential,Urban (>70% Developed),NA,Rural,20 - 25  MPH,No Control Present,Clear,No,6,6-10,No,NA,NA,B: Evident Injury,Travel Lane,Hispanic,Male,66,60-69,No,NA,21-25 mph,O: No Injury,White,Male,Passenger Car,No,31MAR2007,Saturday,Crossing Paths - Other Circumstances,17,Intersection,March,B: Evident Injury,17:57:00,Crossing Paths - Intersection - Other / Unknown,2007,Yes,No,Daylight,Straight - Grade,State Secondary Route,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,2 lanes,"35.8508369858, -81.6036235037"
6638,Wilmington,New Hanover,Coastal,Commercial,Urban (>70% Developed),NA,Urban,20 - 25  MPH,No Control Present,Clear,No,7,6-10,No,NA,Not Applicable,B: Evident Injury,Driveway / Alley,White,Male,66,60-69,No,NA,16-20 mph,O: No Injury,Black,Male,Pickup,No,31MAR2007,Saturday,Bicyclist Failed to Yield - Midblock,16,Non-Intersection,March,B: Evident Injury,16:55:00,Bicyclist Ride Out - Residential Driveway,2007,Yes,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,2 lanes,"34.2272327643, -77.9357023187"
6641,Laurinburg,Scotland,Coastal,Residential,Urban (>70% Developed),NA,Urban,30 - 35  MPH,No Control Present,Clear,No,51,50-59,No,NA,With Traffic,C: Possible Injury,Travel Lane,Black,Male,57,50-59,No,NA,31-35 mph,O: No Injury,White,Female,Van,No,01APR2007,Sunday,Bicyclist Right Turn / Merge,13,Non-Intersection,April,C: Possible Injury,13:00:00,Bicyclist Right Turn - Same Direction,2007,Yes,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,2 lanes,"34.775400834, -79.450742802"
6647,None - Rural Crash,Hoke,Coastal,"Farms, Woods, Pastures",Mixed (30% To 70% Developed),NA,Rural,50 - 55  MPH,Stop Sign,Clear,No,33,30-39,No,NA,With Traffic,A: Disabling Injury,Travel Lane,White,Male,31,30-39,No,NA,31-35 mph,O: No Injury,White,Male,Pickup,No,03APR2007,Tuesday,Loss of Control / Turning Error,16,Intersection,April,A: Disabling Injury,16:00:00,Motorist Turning Error - Left Turn,2007,Yes,No,Daylight,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,2 lanes,"35.0160818978, -79.1363527188"
6654,Fayetteville,Cumberland,Coastal,Residential,Urban (>70% Developed),NA,Urban,40 - 45  MPH,No Control Present,Clear,No,12,11-15,No,NA,Not Applicable,B: Evident Injury,NA,Black,Male,44,40-49,No,NA,21-25 mph,O: No Injury,White,Female,Passenger Car,No,05APR2007,Thursday,Bicyclist Failed to Yield - Midblock,17,Non-Intersection,April,B: Evident Injury,17:48:00,Bicyclist Ride Out - Midblock - Unknown,2007,Yes,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,5 lanes,"35.0597339135, -78.9591526682"
6660,None - Rural Crash,Mecklenburg,Piedmont,Residential,Urban (>70% Developed),NA,Rural,30 - 35  MPH,No Control Present,Clear,No,40,40-49,No,NA,NA,O: No Injury,Travel Lane,Black,Male,19,0-19,No,NA,11-15 mph,O: No Injury,White,Female,Passenger Car,No,07APR2007,Saturday,Other / Unknown - Insufficient Details,16,Non-Intersection,April,O: No Injury,16:00:00,Unknown Approach Paths,2007,No,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Other,Smooth Asphalt,2 lanes,"35.1972608811, -80.6971031963"
6664,Troutman,Iredell,Piedmont,Commercial,Mixed (30% To 70% Developed),NA,Rural,30 - 35  MPH,No Control Present,Clear,No,13,11-15,No,NA,With Traffic,C: Possible Injury,NA,Hispanic,Male,55,50-59,No,NA,0-5 mph,O: No Injury,White,Female,Passenger Car,No,09APR2007,Monday,Motorist Right Turn / Merge,17,Non-Intersection,April,C: Possible Injury,17:49:00,Motorist Right Turn - Same Direction,2007,No,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,"Driveway, Public",Smooth Asphalt,2 lanes,"35.7011709813, -80.8876032811"
6671,Burlington,Alamance,Piedmont,Residential,Urban (>70% Developed),NA,Urban,30 - 35  MPH,Stop Sign,Clear,No,39,30-39,No,NA,NA,C: Possible Injury,Travel Lane,Black,Female,34,30-39,No,NA,26-30 mph,O: No Injury,Black,Male,Pickup,No,12APR2007,Thursday,Bicyclist Failed to Yield - Sign-Controlled Intersection,21,Intersection,April,C: Possible Injury,21:26:00,Bicyclist Ride Through - Sign-Controlled Intersection,2007,No,No,Dark - Lighted Roadway,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,2 lanes,"36.0906751174, -79.4258678636"
6687,None - Rural Crash,Chatham,Piedmont,"Farms, Woods, Pastures",Rural (<30% Developed),NA,Rural,30 - 35  MPH,No Control Present,Clear,No,10,6-10,No,NA,Not Applicable,B: Evident Injury,Driveway / Alley,White,Male,26,25-29,No,NA,11-15 mph,O: No Injury,White,Male,Passenger Car,No,17APR2007,Tuesday,Bicyclist Failed to Yield - Midblock,17,Non-Intersection,April,B: Evident Injury,17:18:00,Bicyclist Ride Out - Residential Driveway,2007,Yes,No,Daylight,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,"Driveway, Private",Coarse Asphalt,2 lanes,"35.8566620804, -79.0867127488"
6691,None - Rural Crash,Pitt,Coastal,"Farms, Woods, Pastures",Rural (<30% Developed),NA,Rural,50 - 55  MPH,No Control Present,Clear,No,37,30-39,No,NA,With Traffic,C: Possible Injury,Bike Lane / Paved Shoulder,White,Female,29,25-29,No,NA,41-45 mph,O: No Injury,Black,Female,Passenger Car,No,17APR2007,Tuesday,Motorist Overtaking Bicyclist,7,Non-Intersection,April,C: Possible Injury,07:50:00,Motorist Overtaking - Undetected Bicyclist,2007,No,No,Daylight,Straight - Hillcrest,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,2 lanes,"35.6104840846, -77.4418922362"
6692,Raleigh,Wake,Piedmont,Residential,Urban (>70% Developed),NA,Urban,30 - 35  MPH,No Control Present,Clear,No,9,6-10,No,NA,Not Applicable,C: Possible Injury,Bike Lane / Paved Shoulder,Black,Female,52,50-59,No,NA,31-35 mph,O: No Injury,Black,Male,Passenger Car,No,17APR2007,Tuesday,Bicyclist Failed to Yield - Midblock,16,Non-Intersection,April,C: Possible Injury,16:49:00,Bicyclist Ride Out - Other Midblock,2007,Yes,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",Road Surface Condition,No Special Feature,Smooth Asphalt,2 lanes,"35.7928500832, -78.6126026012"
6693,Charlotte,Mecklenburg,Piedmont,Institutional,Urban (>70% Developed),NA,Urban,30 - 35  MPH,No Control Present,Clear,No,41,40-49,No,NA,With Traffic,B: Evident Injury,Travel Lane,White,Male,34,30-39,No,NA,0-5 mph,O: No Injury,White,Male,Passenger Car,No,17APR2007,Tuesday,Bicyclist Overtaking Motorist,17,Non-Intersection,April,B: Evident Injury,17:03:00,Bicyclist Overtaking - Other / Unknown,2007,Yes,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,2 lanes,"35.1887118746, -80.8309892361"
6695,Durham,Durham,Piedmont,Commercial,Urban (>70% Developed),NA,Urban,30 - 35  MPH,No Control Present,Clear,No,40,40-49,No,NA,With Traffic,B: Evident Injury,Bike Lane / Paved Shoulder,Black,Male,53,50-59,No,NA,31-35 mph,O: No Injury,Black,Female,Van,No,12JUL2007,Thursday,Motorist Overtaking Bicyclist,15,Non-Intersection,July,B: Evident Injury,15:44:00,Motorist Overtaking - Undetected Bicyclist,2007,Yes,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,4 lanes,"36.0319551244, -78.8907876982"
6697,Rocky Mount,Nash,Coastal,Residential,Urban (>70% Developed),NA,Urban,30 - 35  MPH,No Control Present,Clear,No,20,20-24,No,NA,With Traffic,C: Possible Injury,Travel Lane,Black,Male,NA,NA,Missing,NA,31-35 mph,Unknown Injury,Unknown/Missing,NA,NA,No,19APR2007,Thursday,Crossing Paths - Other Circumstances,17,Intersection,April,C: Possible Injury,17:08:00,Crossing Paths - Intersection - Other / Unknown,2007,Yes,Yes,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,5 lanes,"35.9449231442, -77.8009423632"
6702,Charlotte,Mecklenburg,Piedmont,Residential,Urban (>70% Developed),NA,Urban,NA,No Control Present,Clear,No,26,25-29,No,NA,With Traffic,C: Possible Injury,Travel Lane,White,Female,NA,NA,Missing,NA,NA,Unknown Injury,Unknown/Missing,NA,NA,No,18JUL2007,Wednesday,Motorist Overtaking Bicyclist,19,Intersection,July,C: Possible Injury,19:32:00,Motorist Overtaking - Other / Unknown,2007,Yes,Yes,Daylight,Curve - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,2 lanes,"35.123518862, -80.7884432202"
6706,None - Rural Crash,Robeson,Coastal,Commercial,Mixed (30% To 70% Developed),NA,Rural,50 - 55  MPH,"Double Yellow Line, No Passing Zone",Clear,No,59,50-59,No,NA,Facing Traffic,O: No Injury,Travel Lane,Native American,Male,44,40-49,No,NA,51-55 mph,O: No Injury,Native American,Female,Van,No,25APR2007,Wednesday,Bicyclist Failed to Yield - Sign-Controlled Intersection,19,Intersection,April,O: No Injury,19:53:00,Bicyclist Ride Through - Sign-Controlled Intersection,2007,No,No,Daylight,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Coarse Asphalt,2 lanes,"34.7024488333, -79.0192426678"
